score;app;review;label
1;Gojek;fitur chat gojek tdk ada penyelesaian sy setiap saat paka aplikasi gojek kenapa fitur chat tdk bisa menyesaikan masalah;0
1;Gojek;gojek brengsek qta bayar sesuai tapi pelaksanaan dilapangan beda jiwa penjajahan qta bayar mahal tetep aja masuk driver goceng;1
5;Maxim;driver nya mantap karena jln utam kena banjirtapi dengan lihainya cari jalan tikus akhirnya sampe tempat kerja terima kasih;1
1;Grab;aplikasi buruk driver terdekat malah dapet yang jauh pakai otak mereka datang pakai bensin bukan pakai modal cuma cuma perusahaan mu;1
5;Maxim;yeeeemakacihhh di saat driver yg lain slalu pilih customer tpi driver ini dgn ramah dan sopan mau nganterinbukan soal ongkos tpi memang orgnya baik good job;1
1;Gojek;butut kasih denda g ngotak sehari doang lupa bayar dendanya 50k mau pada ngebet naik haji ya lu tdinya mau langganan gojek plus lgi tpi haroream mening boikot sekalian;1
1;Grab;ini driver nya kurang ajar min minta tolong driver ini di briefingin atas nama henry situmorang plat no b 5286 kbu kalau bisa jangan sampe gara gara satu orang ini nama grab jadi jelek;0
2;Grab;aplikasi nya berat banget woi hp lemot bener klo buka aplikasi grab yg lain aman saja buka shopp aja lancar;0
1;Maxim;saran aja buat hrd driver maximtolong sebelum ngerekrut orangitu kepribadian sama ahklak pelamar di tes jugarata driver maxim pada nyolot dan ga beretikakayak preman semua;1
5;Gojek;terimakasih grabtitik jemput jaminan 5 menit sampemengutamakan pelanggan dan terimakasih gojek berkat anda kami telat jemput nya grab terdepan;0
5;Grab;alhamdulillah saya mendapatkan pelayanan grab yg ramah tamah terima kasih banyak ya grab ijin bertanya untuk mendapatkan grab hemat caranya bagaimana ya karena saya sering menggunakan pelayanan grab baik mobil atau motor terima kasih dan maaf bila pertanyaan kurang berkenan terima kasih;1
5;Maxim;pengiriman cepat mudah di dapat drivernya juga baik sangat membantu dan biaya nya murah makasii y maxim;1
1;Gojek;noh urusin mitra lu jangan cari keuntungan gede aja anehnya kalo komentar customer diladenin tp kalo mitra dicuekin;1
1;Gojek;kenapa melakukan pinjaman lagi selalu gagal dari dulu pakai gojek pinjam tidak pernah telat sama sekali mau ajukan lagi malah telat;0
1;Gojek;terlalu lama nunggu katanya 2 menit perjalanan tapi driver nya ga jalan jalan di maps nya;1
3;Gojek;kalau tidak pakai promo ongkos masih kemahalan buat customerdan terlalu rendah yg di terima driver tolong kebijakan biar saling menguntungkan;1
5;Gojek;aplikasi bagus dan sangat membantu dan tarif ongkirnya standar sukses terus gojek saya beri rating 100;1
5;Gojek;sejauh ini belum ketemu driver yg jutek alhamdulillahpesan utk driver yg muslim selalulah diawali dgn bismillahirrahmanirrahimsemoga hasil yg didapat penuh barokah;1
1;Gojek;driver pada sibuk semua pesan berulang kali batal terus apalagi pas musim hujan sangat tidak bisa diandalkan;1
1;Gojek;lama dapat ojol nya pdhl pilih yg comfort udh aku reset jg masih lama gmn sih;1
1;Gojek;ya ampun mau pesan gojek malah di suruh menunggu 60 menit karena terjadi banyak percobaan login;0
1;Maxim;parah banget saya barusan diminta 10 ribu gara titik maxim menyesatkan driver males jadinya gamau pake aplikasi ini lagi trauma;0
5;Grab;asalamualaikum aku pengguna aplikasi grab motor ini pemula ingin skli bepergian dapet kenyamanan semoga aplikasi ini memudahkan aku bepergian dan lancar sllu amin terimaksih;1
3;Grab;tolong diupdate jalanya susah kalo mau masuk pelosok ndak ada ancer 1 bulan sekali kek secara berkala;1
5;Gojek;aplikasi ini sangat membantu tapi klo bisa harga utk lebih murah dan driver potongan hanya 5 supaya dapat memberikan kesejahteraan krn driver tidak ada jaminan kerjanya spt kesehatan tabungan atau bonus thr terimakasih;1
4;Grab;tutorial cara pesen grab dari daerah yg belum bisa menemukan pengemudi padahal di apk ada unit sekitar 4 menit di pesen tunggu dan di cariin selama 9 menit pengemudi tidak di temukan apakah bisa pesan grab walau dari daerah;0
1;Maxim;maxim gak jelas kenapa penumpanh di turunkan di jalangak ramah banget cuma gara2 ongkos kecil nganter sampe gerbang perumahan dong kykgini kalitolong di sleksi drivernya;0
1;Gojek;udah pesen gocar xl supaya bisa buat 6 orang tapi driver pada ga mau ambil mending tutup aja dah ganti angkot yg didaftarin buat gocar saya pesan dari mall lippo cikarang;0
1;Gojek;driver minta nambah mulu klo pesen malem kenapa ga sama aplikasinya aja dinaikin pas malem kok malah minta nambah ke customer kan itu argonya dah jelas berarti emang bener yang di medsos tuh klo taxol kelakuannya pada gini;0
5;Maxim;sangat bangga dan harga sangat terjangkau buat masyarakat menengah kebawah di bandingkan ojol lain lain top lah;1
1;Maxim;kak bagaimana cara daftar maxim audah berulang kali di daftar lewat pesan telpn bahkan pake kode perfikasi tetap tdk bisa;0
1;Gojek;sekarang gocar jelek pelayanan nya argo 20 25 jarak deket ditolak2 terus sama driver nya terus klw kita tetap pesen juga lama2 harga naik 2x lipat kecewa pelayanannya auto delete aplikasi nya ga ke pake sekarang;0
5;Maxim;untuk sekarang bagi aman dan cepat dapat driver harga masih paling murah dan tentu jadi pilihan cuma satu untuk tetap memperhatikan drivernya dan sering dengar cerita driver dapat ulasan negatif padahal sudah pelayanannya sudah sesuai;1
1;Gojek;minimal kalo buat iklan tombol skip iklan pas selesai ga di kecilin gue jg pengguna gojek dari lama tp pas tau kyk gitu malahan males pake gojek mnding apk sebelah ono;1
3;Maxim;anjir apaaan nyari jln kagak ada muncul2 udah copy link map kopy jln ttp gak muncul udah pencarian ttp gak muncul hadeeeh ribet deh;0
1;Maxim;tolong dihapus aja waktu tunggu berbayar nya soalnya ga nunggu juga dibuat berbayar sama drivernya di jalan sejam dari 71 bayar 100 rb parah sih munurutku nama driver nya harrys pratama teguh di serang banten kerjanya ciruas;0
1;Gojek;lama nunggu driver ga bisa dibatalin pdhl udh laporan berkali kali ujung2nya udh sejam lebih baru apl nya yg batalin dasar aneh;0
1;Gojek;aplikasi gx bermanfaat drivernya cuma mau ambil bayaran gede buat apa ada promo kalo drivernya aja ngebatali jemputan terus;1
1;Gojek;pengemudi terlalu banyak yg meng cancel baik go ride maupun go car apalagi sudah tiba dilokasi juga berani cancelmending pake aplikasi lain;1
3;Gojek;selalu gabisa ngeklik chat padahal udh di pencet or klik berulang kali tapi susah bgt masuk room chat jadi sering miscom sama driver tolong diperbaiki fiturnya;0
1;Maxim;bintang satu karna tertinggal nya hp teman saya si driver juga tidak bisa diajak kerja sama dan yang terakhir penanganan yang lama;1
1;Gojek;karna driver minta cancel 2 x saya cari driver lainnya ga dapet karna alasan anda terlalu sering memencet ini kecewa sama apk sampah ini;0
4;Gojek;pengalaman saya untuk pemakaian aplikasi ini sudah bagus hanya saja tolong berikan diskon khusus bagi pelajar terutama sma seperti mendapatkan diskon dengan menunjukkan kartu pelajar karena harga gojek kadang naik dan turun yang menyebabkan pengeluaran yang lebih kepada pelajar;1
1;Grab;saya pesen grabride dari sebelum hujan sampai hujan deras susah dapat driver 2 temen saya pesen goride sebelum hujan langsung datang apa aku beralih ke gojek aja grab nya saya uninstall;1
5;Gojek;overall bagus kadang ada satu dua driver yang kadang nyebelin min info dong di bandara sultan mahmud badaruddin ii palembang udah ada gocar airport belum ya;1
5;Maxim;selama menggunakan maxim aman dan lancar driver juga ramah dan asik di ajak ngobrol meski saya juga jarang ngomong hehehhe harga juga lebih terjangkau dr platform transportasi lain good job maxim;1
1;Maxim;nunggu driver lama kendaran tidak terawat nomor polisi juga sudah lama mati atribut udah kayak baju pengemis driver nya juga beda tidak patuh rambu lalulitas di perempatan dan suka ngebut mantan pembalap liar yaa driver nya sngat tidak mngutamakn keamanan dan knyamanan pelanggan;1
5;Maxim;penjemputan penumpang cepat kendaraan yang digunakan juga mantap pengemudi baik dan sopan terima kasih maxim dan pengemudinya;1
1;Gojek;tarif yang mahal buat pengguna namun hanya 70 atau 60 buat mitra pengemudi sisanya buat aplikator cari untung gede parah;1
2;Gojek;percuma kasih kode voucher tapi nggak bisa digunakan semua mulai dari kode cobaingojekgorideajalebihhemat dll;1
1;Gojek;sumpah aplikasi sampah yang kasih bintang 5 tolol harusnya aplikasi gojek ini di buang pada tempat nya;1
5;Maxim;maxim bandung paling top mau hujan badai petir tetep narik penumpang palingan waktu persib perayaan aja nunggu sejam baru dapat itupun aplikasi lain ada yg nunggu sampai 2 jam lebih thankyou maxim;1
3;Gojek;nunggu 2 jam buat dapetin driver doang estimasi aplikasi 1 jam sampai tapi buktinya 2 jam jalan belum juga dapet driver malah di cancel sepihak dari gojek edit akhirnya sampai juga setelah 5 jam nunggu sip naik 1 bintang;0
5;Gojek;kalikali surprise dari saya suruh bawa lexus lx600 turbine sport 5500 cc v8 milik saya hanya mencoba buat kejutan penumpang lain dan;1
1;Gojek;ish trauma saya sama abang gojek nya marah marah gitu sampe sekarang masih trauma dan inget bangett;1
1;Grab;driver banyak yang pasif aplikasi diaktifkan tapi orangnya lagi tiduran dirumah nunggunya drivernya kayak nunggu pejabat datang acara lama banget;1
1;Gojek;saya sebagai customer lama2 kecewa sama ini aplikasimau pakai layanannya jadi segan kasianan ke driver saya pakai tarif normal tapi ini kenapa ke driver hanya dapat uangnya 45 dari yang saya bayar;1
1;Grab;drivernya banyak yg tdk sopan tdk sabaran suka marah2 terutama driver yg sdh berumur terlalu merasa dibutuhkan pdhal sama2 kt membutuhkan tp dng begini kami uninstal lebih baik yg hijau sebelah;1
5;Maxim;maxim saya baru pertama pakai tapi sudah buat saya kagum dgn cara pelayanan dan sistem aplikasi yg bagus jadinya memudahkan bahkan sy yg beru pake maxim in langsung faham dgn cara kerjanya respon cepat drivernya ramah ramah mantap pertahankan;1
1;Gojek;buset gw nungguin pesenan gacoan gw dari jam 1049 sampe jam 1 belum ke anter perkara belum ada driver gk ada mau yg anter padahal dari tempat tinggal gw sama lokasi cuman 8 menitan cok itupun disuruh nunggu 28 menit busett dah;0
3;Gojek;it terlalu sering gonta ganti cara pemakaian jd eror terua driver telpon bebrunyi tp gk bs diangkat gk muncul di hp;0
1;Gojek;kami pesen satu driver bisa bisa nya sampe banyak driver yg datang kerumah kami kasihan kan driver yg dibatalkan udh gitu ga bisa di cancel lagi;0
5;Gojek;bepergian dengan gojek aman terkendali karena sistem dalam aplikasi nya bisa termonitor dengan baik transportasi untuk umum yang sangatlah paripurna dengan pelayanan yang baik dan bertanggung jawab;1
1;Gojek;apk payah psen goride dapat driverdriver dah chat tapi ga ada pergerakan kirain ga jalan terus saya canceleh ternyata driver datangbikin salahpaham saja;1
1;Gojek;driver slow respon lambat kalo gak bisa jadi driver gak usah driver gojek kecewa pelayanannya lemot;1
5;Gojek;dengan gojekkita bisa kemanapun dan kapanpun kita mauu apalagi dengan tarif yang hemat ayoo buruan cobain gojek guys;1
2;Gojek;saya pengguna gojek mines supir banyak yg minta uang lebih ketika perjalanan malam haridn banyak yg cancel sering juga berganti menolak;1
5;Grab;aplikasi yang sangat membantu dalam kegiatan seharihari pencarian driver yang cepat tampilan fitur juga simpel namun rapih;1
1;Gojek;driver nya tidak bisa diandalkan semua posisi cepet mau telat tp suruh ganti driver terus ada yang makan lah ada yang inilah itulah;1
1;Gojek;jelek suka di cancel sama drivernyasudah gitu pakai nomer segala padahal akun email valid saya kasih bintang 1;1
3;Gojek;gmna ini aflikasi gojek error metode pembayar tunai tpi diaflikasi jdi non tunai satu tujuan dua kali pembayaran;0
4;Grab;aplikasinya bagus driver nya juga lama lama tapi tolong perbaiki aplikasinya lag parah padahal di hp saya ga ada aplikasi apa apa cuma grab wa dan tt saja tapi masih aja lag apk grab nya padahal kemarin kemarin ngga;1
2;Gojek;ini gojek lama bertingkah muluu mana tiap ngasih driver selalu dengan posisi yang paling jauh susah komunikasi pula dan kejadian ini berulang kali;1
5;Gojek;keren dan harga aman tp kasian sama drivernya kasih bonus lagi lah biar pada semangat lagi buat menghidupkan kel nya;1
5;Maxim;pertama kali pakai dan itu mudah tapi setelah saya sampai di tujuan dan ingin memberikan bintang 5 sayang malah eror karena jaringankoneksi internet terputus saat perjalanan walaupun sudah di nyalakan kembali koneksi internet saya tetap saja tidak berfungsi saya harap kesalahan ini ada solusinya terimakasih;1
1;Gojek;gojek motor udah ga jelas ini kalau pesan pagi udah harganya melonjak cari drivernya susah sekalinya dapet drivernya jauh bangat padahal yg deket banyak udah gitu si driver di chat ga respon kendaraanpun ga bergerak parah buang2 waktu dan bikin terlambat kerja kapok;1
5;Gojek;aplikasi ini sangat membantu tetapi banyak kekurangan juga salah satunya keterlambatan untuk menjemput pelanggan saya tau keterlambatan tersebut karena ada kendala di perjalanan tapi kalo bisa mencari rute yang aman dan sepi dgn pengendara jadi lebih cepat untuk sampai terima kasih;1
4;Grab;untuk keseluruhan dll itu bagus tapi yah tapi yg gua heran driver banyak tpi yg mau nerimaambil itu yah tuhan banget gitu lama nya minta ampun tolong apa guna nya driver bnyak gua juga kerja jadi driver ngk mudah tpi kok ngini amat yah;1
1;Gojek;sudah pesen 2 kali dan nunggu berjamjam tidak bisa dicancel setelah nunggu lama banget gojek baru tercancel secara otomatis tanpa bisa konfirmasi ke cs melalui aplikasi nya;0
1;Gojek;tolong dong jangan sampai masuh chat orang ga dikenal ke aplikasi gojek spam sangat mengganggu rugi aplikasi bagus gini rusak gara2 spam;0
5;Gojek;mudah an bisa ditingkatkan lagi pelayanan nyahususnya di kampung masih minim driver nyatpi ok lah sejauh ini;1
3;Gojek;knpa saya mau pesen gocar ko gk dptdrivernya sedang kan pke hp oeng lain lngsumg dpt salah nya dmna ko gk dptdrive gocar saya;1
3;Gojek;saya padahal engga download apk gojek tapi di email saya masuk notif dari gojek kenapa bisa gitu ya min;0
5;Grab;kenapa perasaan kok semakin mahal ya padahal jaraknya juga nggak jauhjauh amat apalagi grab car nya kadang nggak ngotak harganya;1
5;Gojek;sangat membantu sgala aktivitas keperluan masyarakat dengan driver yang profesional penuh ramah tamah makasihh sukses terus;1
4;Gojek;tolong lah untuk biaya aplkikasinya kira aja kasian driver nya terus kadang suka pada gak mau nganter kalo jarak nya jauh karena potongan aplikasinya gede padahal kan customer bayar nya sesuai;1
3;Grab;potongan harga di aplikasi penumpang tidak sama dengan driver sehingga terkadang minta ongkos lebih pada penumpang dan setelah melihat ongkos yang didapat oleh driver sangat miris karena bisa berkurang sampai 45 semisal di penumpang harga grab 30rb yg didapat driver hanya 17rb miris sekali;0
1;Gojek;tolong beri edukasi kepada driver2nya spy mmpunyai attitude dan sikap yang baiksopan dan lebih menghargai penumpangbersikaplah jujurmaka penumpangpun akan nyaman dan tidak segan2 untuk memberi uang tips kpd driver drivernya suka batalin sepihak banyak alasan;1
2;Grab;udh lama g pke grab pas liat pembayaran bs pke qris aku jd pke grab lg eh skrg malah pembayaran qris gd ydh sy g mau pke grab lg harga nya jg lbh mahal dibanding ojol sebelah;1
1;Gojek;buat manejemen tlg dong driver yg terkena putus mitra bisa daftar kembali sdh bertahun tahun data masih ada aja;1
1;Gojek;gojek makin lama makin anehh mapsnya jadi ga karuan antra driver dan pelanggan padahal saya pengguna lama tapi menurut saya makin buruk apalagi dibagian maps;1
2;Gojek;bagusan gojek jaman dulu jam 2022 ada diskonsekarang kalo ngarep diskon harus bayar kalo nggk ganti nomor dulu;1
1;Gojek;sering terjadi sistem eror dan merugikan costumer sering terkendala sinyal nya tidak baik padahal sinyal menggunakan aplikasi lain berjalan lancar;0
2;Maxim;parah lu maxim dari tebet ke manggarai biasa 12k jadi 20k ngasih jalur nya mana jadi jauh bgt inget saingan lu ada grabe sama gojek;0
1;Grab;susah banget klo mau ngecancel apalagi salah alamat parah ribetsusah banget buat ngecanceludh dibatalin malah masuk driver yg lain lieur;1
5;Grab;alhamdulillah dengan adanya biaya layanan maka saya tidak perlu pake helm knp karena dengan adanya biaya layanan sudah tercakup salah satunya tidak perlu pake helmsafety belt driver kena tilang saya tidak perlu bayar krn sudah dibayarkan dalam biaya layanan tersebut mantap nga tuh;1
